train_ec_acc_every: 0.23842592592592593 , train_ec_acc_partof: 0.35185185185185186 , train_ec_acc_single: 0.8279320987654321
test_ec_acc_every: 0.2760416666666667 , test_ec_acc_partof: 0.4270833333333333 , test_ec_acc_single: 0.8287760416666666
train_ec_recall: 0.6217229782063284 , train_ec_precision: 0.632641476245574 , train_ec_F1: 0.6271347077036107
test_ec_recall: 0.6059052497148514 , test_ec_precision: 0.6284748439987501 , test_ec_F1: 0.6169837139012007

train_ec_acc_every_max: 0.23842592592592593 , train_ec_acc_partof_max: 0.35185185185185186 , train_ec_acc_single_max: 0.8279320987654321
test_ec_acc_every_max: 0.28125 , test_ec_acc_partof_max: 0.4375 , test_ec_acc_single_max: 0.8287760416666666
train_ec_recall_max: 0.8207313227064815 , train_ec_precision_max: 0.632641476245574 , train_ec_F1_max: 0.6528185408249818
test_ec_recall_max: 0.8897574742635092 , test_ec_precision_max: 0.6367212533950806 , test_ec_F1_max: 0.6405561304984602

train_ec_acc_every: [0.0007716049382716049, 0.0023148148148148147, 0.0007716049382716049, 0.0007716049382716049, 0.004629629629629629, 0.015432098765432098, 0.019290123456790122, 0.021604938271604937, 0.021604938271604937, 0.020833333333333332, 0.020061728395061727, 0.023148148148148147, 0.022376543209876542, 0.023148148148148147, 0.023919753086419752, 0.023919753086419752, 0.023919753086419752, 0.024691358024691357, 0.023148148148148147, 0.023919753086419752, 0.023919753086419752, 0.024691358024691357, 0.024691358024691357, 0.024691358024691357, 0.024691358024691357, 0.02546296296296296, 0.02546296296296296, 0.02546296296296296, 0.024691358024691357, 0.02546296296296296, 0.027777777777777776, 0.17824074074074073, 0.18595679012345678, 0.22299382716049382, 0.22916666666666666, 0.22993827160493827, 0.23842592592592593]
train_ec_acc_partof: [0.0007716049382716049, 0.0038580246913580245, 0.0007716049382716049, 0.0007716049382716049, 0.012345679012345678, 0.035493827160493825, 0.04089506172839506, 0.04243827160493827, 0.04243827160493827, 0.04089506172839506, 0.038580246913580245, 0.04398148148148148, 0.041666666666666664, 0.046296296296296294, 0.044753086419753084, 0.044753086419753084, 0.0470679012345679, 0.046296296296296294, 0.044753086419753084, 0.04552469135802469, 0.046296296296296294, 0.046296296296296294, 0.0470679012345679, 0.0470679012345679, 0.04552469135802469, 0.04552469135802469, 0.046296296296296294, 0.0470679012345679, 0.046296296296296294, 0.0470679012345679, 0.04938271604938271, 0.2770061728395062, 0.283179012345679, 0.33564814814814814, 0.35185185185185186, 0.35108024691358025, 0.35185185185185186]
train_ec_acc_every: [0.5384837962962963, 0.6196952160493827, 0.5707947530864198, 0.5650077160493827, 0.6709104938271605, 0.705054012345679, 0.7129629629629629, 0.7202932098765432, 0.7245370370370371, 0.7173996913580247, 0.716820987654321, 0.7302276234567902, 0.7308063271604939, 0.7348572530864198, 0.7290702160493827, 0.7356288580246914, 0.7368827160493827, 0.7378472222222222, 0.7400655864197531, 0.7409336419753086, 0.7419945987654321, 0.744116512345679, 0.7451774691358025, 0.7472993827160493, 0.7462384259259259, 0.7483603395061729, 0.7491319444444444, 0.7526041666666666, 0.753954475308642, 0.7588734567901234, 0.7614776234567902, 0.8157793209876543, 0.8136574074074074, 0.8232060185185185, 0.8244598765432098, 0.8245563271604939, 0.8279320987654321]
test_ec_acc_every: [0.0, 0.0, 0.0, 0.0, 0.0, 0.005208333333333333, 0.005208333333333333, 0.015625, 0.010416666666666666, 0.015625, 0.005208333333333333, 0.010416666666666666, 0.010416666666666666, 0.015625, 0.010416666666666666, 0.010416666666666666, 0.010416666666666666, 0.010416666666666666, 0.010416666666666666, 0.010416666666666666, 0.010416666666666666, 0.010416666666666666, 0.015625, 0.015625, 0.010416666666666666, 0.010416666666666666, 0.010416666666666666, 0.015625, 0.010416666666666666, 0.010416666666666666, 0.010416666666666666, 0.19791666666666666, 0.203125, 0.265625, 0.28125, 0.28125, 0.2760416666666667]
test_ec_acc_partof: [0.0, 0.0, 0.0, 0.0, 0.0, 0.020833333333333332, 0.026041666666666668, 0.036458333333333336, 0.03125, 0.036458333333333336, 0.026041666666666668, 0.026041666666666668, 0.03125, 0.036458333333333336, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.03125, 0.036458333333333336, 0.036458333333333336, 0.03125, 0.03125, 0.03125, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.036458333333333336, 0.3333333333333333, 0.3489583333333333, 0.40625, 0.4322916666666667, 0.4375, 0.4270833333333333]
test_ec_acc_single: [0.5631510416666666, 0.6373697916666666, 0.595703125, 0.5885416666666666, 0.6907552083333334, 0.71875, 0.724609375, 0.73828125, 0.748046875, 0.7350260416666666, 0.7317708333333334, 0.751953125, 0.7493489583333334, 0.755859375, 0.7486979166666666, 0.75390625, 0.7604166666666666, 0.7565104166666666, 0.7571614583333334, 0.7578125, 0.7532552083333334, 0.7506510416666666, 0.7513020833333334, 0.755859375, 0.7434895833333334, 0.7486979166666666, 0.7434895833333334, 0.740234375, 0.7415364583333334, 0.7389322916666666, 0.7454427083333334, 0.8046875, 0.80078125, 0.8151041666666666, 0.8268229166666666, 0.828125, 0.8287760416666666]
train_ec_recall: [0.8159088080311999, 0.7575886727851114, 0.8054922002333181, 0.8207313227064815, 0.6803001529640622, 0.6369619111955902, 0.6381193053575209, 0.6472498689904626, 0.6357401782347832, 0.6601741678184934, 0.675670478446984, 0.6545800515163092, 0.6650609646314456, 0.6581808468441904, 0.672712653507421, 0.6753489588513787, 0.6729055562137086, 0.6859584678838282, 0.6873087802051027, 0.6929028747994223, 0.6988827740704572, 0.7085920837190416, 0.7118713899894997, 0.7129644920796524, 0.7408063912097319, 0.7379128822573909, 0.7469149070021547, 0.75565970900618, 0.7681339272746334, 0.7719919350412157, 0.7685197554988625, 0.7027409315845112, 0.6944462553954419, 0.6361261860088065, 0.6116921923778675, 0.6130424793119784, 0.6217229782063284]
train_ec_precision: [0.30294280416435665, 0.34403102725376317, 0.32067141084023465, 0.3197858716234749, 0.3831884209756498, 0.4166432493998681, 0.4265069450125282, 0.43864686253630086, 0.43935420557304666, 0.4382610203307352, 0.4370006690790624, 0.4491921310071592, 0.4494492934073931, 0.4544261760181851, 0.4517898158526715, 0.45617509145795565, 0.45798837770650414, 0.45912002376568173, 0.46155057350794476, 0.4630294754917239, 0.46507420436835584, 0.46859784369115476, 0.4702181974310934, 0.4721086319581962, 0.473638892541697, 0.47574795690583593, 0.4765195397683132, 0.48185645430176344, 0.4836825606999574, 0.4882864602553992, 0.49178440482528124, 0.6095186199670957, 0.6038731538955077, 0.6166306859181251, 0.6238709835358608, 0.6267001595762041, 0.632641476245574]
train_ec_F1: [0.44183464465378564, 0.47318327608861666, 0.4587225474696193, 0.4602443219710888, 0.4902415461561318, 0.5037672371963225, 0.5112823686001601, 0.5229118314234482, 0.5196104177754446, 0.5268014126015417, 0.5307380384847992, 0.5327769858870044, 0.5363991555401655, 0.5376464451758415, 0.5405496815366366, 0.5445352628357145, 0.545025337560529, 0.550071056916666, 0.5522482115072644, 0.5551093965045188, 0.5584954703970677, 0.5641310968704252, 0.5663443538726126, 0.5680606270837085, 0.5778353679904531, 0.5785150756787923, 0.5818367280246022, 0.5884682864539083, 0.5935901763138478, 0.5982062546081699, 0.5997695515934391, 0.6528185408249818, 0.6460004332610172, 0.6262267407174438, 0.6177215655488799, 0.6197960892211608, 0.6271347077036107]
test_ec_recall: [0.8854172279437383, 0.8333341429630915, 0.8663200885057449, 0.8897574742635092, 0.7656262914339701, 0.7283000697692236, 0.7256959428389868, 0.7395847539107004, 0.7335083931684494, 0.7491333037614822, 0.7560777217149734, 0.7439249952634176, 0.7491333037614822, 0.7413208385308584, 0.7491332987944285, 0.7534735302130381, 0.7534735252459844, 0.7560776819785436, 0.7517374207576116, 0.7560776819785436, 0.7560776819785436, 0.7604179382324219, 0.7604179382324219, 0.7552096347014109, 0.7617200165987015, 0.7604179382324219, 0.7604179382324219, 0.7569457391897837, 0.7651922305425009, 0.7547756383816401, 0.7560777167479197, 0.7070329040288925, 0.7005226165056229, 0.6215301255385081, 0.6111135631799698, 0.6102455109357834, 0.6059052497148514]
